id,name,price,discount,company,category,specification/description,details,ratings,number of ratings,stock
991.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",9708.2356,40.65,InnovateX,Wearables,High resolution,Free shipping,2.4,560.0,62.0
651.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",104626.0553,24.98160475,DevicePro,Networking,Durable design,1 year warranty,1.4,88.0,97.0
998.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",84008.738,40.65,TechCorp,Accessories,Compact and portable,Limited stock,4.5,121.0,33.0
999.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",71524.3468,40.65,TechCorp,Networking,Long battery life,New arrival,4.3,396.0,15.0
1009.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",100602.6688,24.98160475,ElectroHub,Imaging,Advanced features,Best seller,2.4,288.0,31.0
1014.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",104502.425,24.98160475,AlphaTech,Networking,Durable design,1 year warranty,4.8,390.0,84.0
422.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",94671.41436,24.98160475,GadgetWorld,Computers,Fast charging,Available in multiple colors,4.0,107.0,26.0
1023.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",58596.42384,9.19,QuantumGear,Computers,Long battery life,Best seller,3.8,276.0,95.0
281.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",56943.76317,24.98160475,QuantumGear,Peripherals,Compact and portable,Highly rated,3.8,843.0,10.0
1035.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",13555.39032,9.19,InnovateX,Networking,High performance,30-day return policy,2.7,554.0,48.0
224.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",90826.27149,24.98160475,GadgetWorld,Computers,High quality audio,Exclusive deal,4.6,173.0,79.0
344.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",44286.97,40.65,TechCorp,Networking,High performance,Best seller,4.0,235.0,90.0
601.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",60174.95549,24.98160475,ElectroHub,Imaging,High quality audio,Available in multiple colors,3.4,788.0,55.0
283.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",63894.06745,24.98160475,PixelDynamics,Electronics,Advanced features,1 year warranty,3.9,662.0,56.0
1061.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",31875.76296,9.19,PixelDynamics,Wearables,Long battery life,New arrival,3.3,663.0,86.0
379.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",86671.45269,24.98160475,PixelDynamics,Networking,Advanced features,Customer favorite,2.6,735.0,45.0
1083.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",63687.01668,24.98160475,GadgetWorld,Peripherals,High quality audio,Limited stock,1.8,505.0,1.0
1087.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",46500.00226,24.98160475,InnovateX,Storage,Fast charging,Best seller,2.9,354.0,58.0
1092.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",31449.51173,24.98160475,GadgetWorld,Audio,High quality audio,Limited stock,1.3,816.0,95.0
100.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",6177.6228,40.65,GearMax,Audio,Fast charging,30-day return policy,1.3,32.0,87.0
136.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",53868.00896,24.98160475,InnovateX,Wearables,High performance,Free shipping,4.1,62.0,5.0
1119.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",135232.0726,9.19,DevicePro,Storage,High resolution,Customer favorite,2.8,315.0,89.0
1133.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",7126.747548,24.98160475,PixelDynamics,Gaming,Durable design,Customer favorite,2.6,609.0,28.0
1136.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",103443.1653,24.98160475,NextGen,Wearables,High quality audio,Free shipping,1.5,827.0,24.0
490.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",32023.8356,40.65,AlphaTech,Audio,Long battery life,1 year warranty,2.0,796.0,2.0
1184.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",119324.2595,24.98160475,GadgetWorld,Wearables,Lightweight,30-day return policy,2.7,780.0,44.0
193.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",17614.6052,40.65,QuantumGear,Imaging,Advanced features,Limited stock,3.4,15.0,69.0
614.0,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",24575.648,40.65,GadgetWorld,Gaming,Long battery life,Best seller,3.8,283.0,68.0
11.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",15406.37779,24.98160475,GadgetWorld,Computers,Durable design,1 year warranty,1.6,356.0,35.0
147.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",28389.9615,24.98160475,NextGen,Imaging,Lightweight,30-day return policy,3.0,129.0,0.0
360.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",55730.5996,40.65,GearMax,Wearables,Compact and portable,New arrival,1.5,321.0,72.0
148.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",36019.63237,24.98160475,InnovateX,Audio,High resolution,New arrival,1.6,136.0,51.0
493.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",48817.17045,24.98160475,QuantumGear,Gaming,Durable design,Highly rated,3.6,422.0,61.0
198.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",82015.5276,40.65,DevicePro,Electronics,User-friendly interface,Best seller,2.2,652.0,55.0
801.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",69716.7832,40.65,AlphaTech,Peripherals,Long battery life,1 year warranty,4.0,954.0,64.0
235.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",100043.3316,24.98160475,GearMax,Accessories,Lightweight,Customer favorite,3.5,686.0,66.0
824.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",38020.5596,40.65,TechCorp,Computers,Fast charging,1 year warranty,2.3,131.0,28.0
579.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",43165.0176,40.65,AlphaTech,Storage,User-friendly interface,Highly rated,4.1,935.0,27.0
367.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",34593.4532,40.65,DevicePro,Peripherals,Fast charging,Available in multiple colors,3.9,193.0,83.0
834.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",33865.11,40.65,InnovateX,Wearables,User-friendly interface,New arrival,2.0,257.0,53.0
128.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",11813.89688,24.98160475,DevicePro,Gaming,Long battery life,30-day return policy,1.9,231.0,10.0
533.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",30317.4044,40.65,DevicePro,Storage,Durable design,Highly rated,3.4,37.0,49.0
889.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",15438.122,40.65,GadgetWorld,Accessories,Fast charging,1 year warranty,1.2,662.0,92.0
534.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",70291.766,40.65,InnovateX,Computers,Advanced features,New arrival,2.2,491.0,68.0
465.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",116992.0876,24.98160475,AlphaTech,Computers,User-friendly interface,Available in multiple colors,4.4,616.0,2.0
897.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",20978.14405,24.98160475,AlphaTech,Gaming,Lightweight,Available in multiple colors,2.0,519.0,78.0
907.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",32553.7124,40.65,AlphaTech,Electronics,High resolution,Best seller,4.0,579.0,43.0
466.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",85758.62886,24.98160475,DevicePro,Electronics,High performance,Highly rated,4.4,976.0,82.0
914.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",50931.4889,24.98160475,ElectroHub,Audio,Lightweight,Limited stock,2.5,167.0,85.0
925.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",72298.52831,24.98160475,TechCorp,Storage,High performance,Highly rated,3.1,825.0,14.0
647.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",74972.18391,24.98160475,ElectroHub,Computers,Lightweight,Exclusive deal,3.7,659.0,57.0
933.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",119048.7919,24.98160475,TechCorp,Storage,User-friendly interface,1 year warranty,1.2,577.0,39.0
945.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",104498.8241,24.98160475,ElectroHub,Gaming,Compact and portable,Available in multiple colors,2.1,916.0,6.0
7.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",5155.264121,24.98160475,AlphaTech,Networking,High quality audio,1 year warranty,4.5,136.0,18.0
397.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",41790.4716,40.65,AlphaTech,Storage,Advanced features,Highly rated,3.7,382.0,10.0
592.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",109595.2738,24.98160475,ElectroHub,Computers,Long battery life,Exclusive deal,2.9,810.0,8.0
221.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",87826.13,40.65,GadgetWorld,Networking,User-friendly interface,New arrival,1.6,549.0,47.0
649.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",77485.60023,24.98160475,NextGen,Accessories,User-friendly interface,New arrival,2.1,383.0,10.0
983.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",37039.88254,24.98160475,NextGen,Gaming,Durable design,Highly rated,2.6,375.0,70.0
173.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",45027.84127,24.98160475,DevicePro,Imaging,High quality audio,Limited stock,3.6,183.0,19.0
988.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",72826.05766,24.98160475,PixelDynamics,Accessories,High resolution,1 year warranty,4.2,802.0,8.0
700.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",117061.1045,24.98160475,GearMax,Storage,Durable design,New arrival,3.9,704.0,41.0
403.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",65690.0044,40.65,AlphaTech,Peripherals,Advanced features,1 year warranty,1.2,966.0,60.0
704.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",70774.6376,40.65,NextGen,Computers,Compact and portable,Available in multiple colors,3.7,145.0,97.0
1011.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",111888.8172,9.19,PixelDynamics,Accessories,High performance,Best seller,3.9,476.0,19.0
517.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",50447.77029,24.98160475,ElectroHub,Wearables,Long battery life,Customer favorite,2.9,143.0,4.0
1016.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",93061.21952,24.98160475,QuantumGear,Storage,Lightweight,Available in multiple colors,1.3,542.0,86.0
1024.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",3080.555382,24.98160475,DevicePro,Networking,Lightweight,Free shipping,4.8,922.0,80.0
1026.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",9877.94856,9.19,PixelDynamics,Peripherals,Fast charging,Available in multiple colors,4.4,884.0,89.0
369.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",38866.1784,40.65,GadgetWorld,Wearables,Durable design,Best seller,4.5,272.0,0.0
345.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",14976.07228,24.98160475,AlphaTech,Audio,Durable design,Customer favorite,3.9,390.0,50.0
479.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",49326.972,40.65,TechCorp,Gaming,Compact and portable,Customer favorite,2.5,784.0,84.0
135.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",86894.0976,40.65,NextGen,Audio,Fast charging,Exclusive deal,3.7,284.0,23.0
53.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",21100.57407,24.98160475,InnovateX,Networking,Fast charging,Limited stock,3.4,277.0,93.0
9.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",33118.52099,24.98160475,DevicePro,Storage,Durable design,1 year warranty,1.8,416.0,76.0
411.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",73923.0364,40.65,NextGen,Storage,Lightweight,Best seller,1.5,951.0,26.0
238.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",48130.6021,24.98160475,InnovateX,Wearables,High resolution,30-day return policy,2.0,105.0,23.0
1131.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",112664.4264,24.98160475,DevicePro,Peripherals,Advanced features,30-day return policy,1.7,97.0,9.0
434.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",72678.5856,40.65,PixelDynamics,Electronics,High quality audio,New arrival,2.2,711.0,96.0
429.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",15922.8928,40.65,GearMax,Computers,Long battery life,Exclusive deal,1.4,268.0,20.0
1145.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",5425.35264,9.19,DevicePro,Accessories,Compact and portable,Available in multiple colors,1.0,810.0,88.0
1146.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",83102.77368,9.19,AlphaTech,Audio,Lightweight,30-day return policy,1.2,972.0,15.0
1148.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",124203.3797,9.19,TechCorp,Wearables,User-friendly interface,1 year warranty,3.6,804.0,12.0
1160.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",129956.3748,9.19,DevicePro,Networking,Fast charging,Customer favorite,3.1,75.0,30.0
1177.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",84691.5672,24.98160475,DevicePro,Computers,Advanced features,Customer favorite,2.5,915.0,50.0
554.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",116846.2518,24.98160475,InnovateX,Gaming,High quality audio,Customer favorite,3.5,611.0,37.0
314.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",35602.53009,24.98160475,ElectroHub,Audio,High resolution,New arrival,1.4,828.0,24.0
667.0,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",91373.00556,24.98160475,ElectroHub,Computers,User-friendly interface,Available in multiple colors,2.7,710.0,48.0
263.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",4570.120638,24.98160475,InnovateX,Electronics,High resolution,1 year warranty,1.5,233.0,42.0
802.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",20945.3272,40.65,GearMax,Wearables,High performance,30-day return policy,4.8,825.0,4.0
808.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",18684.98174,24.98160475,AlphaTech,Wearables,High resolution,New arrival,3.7,986.0,91.0
810.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",60546.0212,40.65,DevicePro,Gaming,Durable design,Free shipping,4.9,757.0,85.0
205.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",14701.80503,24.98160475,AlphaTech,Imaging,Long battery life,1 year warranty,4.6,873.0,0.0
441.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",70016.7688,24.98160475,ElectroHub,Accessories,Long battery life,1 year warranty,2.3,278.0,66.0
319.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",73170.9532,40.65,InnovateX,Networking,Lightweight,Customer favorite,1.2,30.0,82.0
448.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",46745.0096,40.65,TechCorp,Audio,High quality audio,30-day return policy,3.2,817.0,9.0
848.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",70085.78572,24.98160475,PixelDynamics,Computers,High performance,30-day return policy,1.4,860.0,70.0
583.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",62852.5996,40.65,DevicePro,Wearables,Fast charging,Available in multiple colors,3.0,330.0,11.0
270.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",82074.92558,24.98160475,PixelDynamics,Audio,Fast charging,Customer favorite,2.9,327.0,84.0
512.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",74368.8736,40.65,DevicePro,Wearables,Long battery life,New arrival,3.6,492.0,72.0
879.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",63798.64405,24.98160475,InnovateX,Computers,High quality audio,1 year warranty,1.9,814.0,54.0
587.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",48695.34057,24.98160475,DevicePro,Audio,High quality audio,New arrival,2.3,119.0,14.0
884.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",94837.5016,40.65,GadgetWorld,Accessories,High quality audio,Best seller,4.8,814.0,24.0
885.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",98223.68541,24.98160475,AlphaTech,Imaging,Lightweight,Customer favorite,3.0,307.0,7.0
498.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",19420.76216,24.98160475,AlphaTech,Audio,Durable design,Available in multiple colors,4.9,989.0,85.0
904.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",21354.13,40.65,ElectroHub,Audio,High resolution,Highly rated,4.3,59.0,4.0
395.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",30111.3412,40.65,InnovateX,Storage,High performance,Customer favorite,3.9,755.0,25.0
18.0,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",115964.6357,24.98160475,DevicePro,Networking,High performance,Exclusive deal,1.2,423.0,31.0
